foreignType,country,city,stdPostal,stdState,stdName,foreignIdentifierString,outdated,street,custom3,custom4,custom1,state,custom2,custom5,custom6,identifier,website,stdStreet,stdCity,basicDealerId,phone,stdCountry,name,postal,projectIdentifier,stdPhone
null,USA,Newnan,30263,GA,null,null,false,185 Hwy 16 E,null,I19,"185 Hwy 16 E
Newnan, GA, USA 30263-5320
(678) 228-8213 | Website",GA,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F14,Not in salesforce,2505,http://www.greatsouthhd.com/,185 highway 16 east,null,419,(678) 228-8213,United States,Great South Harley-Davidson,30263-5320,Harley,6782288213
null,USA,Saint Paul,55128,MN,null,null,false,2899 Hudson Blvd,null,I04,"2899 Hudson Blvd
Saint Paul, MN, USA 55128-7100
(651) 738-2168 | Website",MN,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F05,Not in salesforce,2454,http://www.stpaulhd.com/,2899 hudson boulevard,null,660,(651) 738-2168,United States,St. Paul Harley-Davidson,55128-7100,Harley,6517382168
null,USA,New Richmond,54017,WI,null,null,false,2060 Hwy 65,null,I10,"2060 Hwy 65
New Richmond, WI, USA 54017-7207
715-246-2959 | Website",WI,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
H-D® Authorized Rentals
Test Ride
",F17,Not in salesforce,5605,http://www.stcroixhd.com/,2060 highway 65,null,661,715-246-2959,United States,"St. Croix Harley-Davidson, Inc.",54017-7207,Harley,7152462959
null,USA,Lakeville,55044,MN,null,null,false,10770 165th St W,null,I04,"10770 165th St W
Lakeville, MN, USA 55044-5671
(952) 898-4515 | Website",MN,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F05,Not in salesforce,3919,http://www.tchd.com/,10770 165th st west,null,662,(952) 898-4515,United States,Twin Cities Harley-Davidson,55044-5671,Harley,9528984515
null,USA,Rice Lake,54868,WI,null,null,false,2801 S Wisconsin Ave,null,I10,"2801 S Wisconsin Ave
Rice Lake, WI, USA 54868-8573
(715) 234-5400 | Website",WI,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F17,Not in salesforce,1143,http://www.ricelakehd.com/,2801 south wisconsin avenue,null,663,(715) 234-5400,United States,Rice Lake Harley-Davidson,54868-8573,Harley,7152345400
null,USA,Buford,30519,GA,null,null,false,4699 Friendship Rd,null,I19,"4699 Friendship Rd
Buford, GA, USA 30519-1832
(770) 945-6011 | Website",GA,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F14,Not in salesforce,767,http://www.fraziersharleydavidson.com/,4699 friendship road,null,421,(770) 945-6011,United States,Frazier's Harley-Davidson,30519-1832,Harley,7709456011
null,USA,Watertown,57201,SD,null,null,false,1000 19th St SE,null,I04,"1000 19th St SE
Watertown, SD, USA 57201-8907
(605) 886-3448",SD,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F04,Not in salesforce,1927,null,1000 19th st se,null,664,(605) 886-3448,United States,Glacial Lakes Harley-Davidson,57201-8907,Harley,6058863448
null,USA,Lithia Springs,30122,GA,null,null,false,501 Thornton Rd,null,I19,"501 Thornton Rd
Lithia Springs, GA, USA 30122-1517
770-944-1340 | Website",GA,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F14,Not in salesforce,788,http://www.hdatlanta.com/,501 thornton road,null,422,770-944-1340,United States,Harley-Davidson of Atlanta,30122-1517,Harley,7709441340
null,USA,Mankato,56001,MN,null,null,false,1200 N River Dr,null,I04,"1200 N River Dr
Mankato, MN, USA 56001-2280
507-345-6077 | Website",MN,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F05,Not in salesforce,2417,http://www.katohd.com/,1200 north river dr,null,665,507-345-6077,United States,Mankato Harley-Davidson,56001-2280,Harley,5073456077
null,USA,Roswell,30076,GA,null,null,false,11480 Alpharetta Hwy,null,I19,"11480 Alpharetta Hwy
Roswell, GA, USA 30076-3801
770-777-1000 | Website",GA,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F14,Address Match : 001j000000ok6cmAAA,746,http://www.killercreekharley.com/,11480 alpharetta highway,null,423,770-777-1000,United States,Killer Creek Harley-Davidson,30076-3801,Harley,7707771000
null,USA,Faribault,55021,MN,null,null,false,2704 W Airport Dr,null,I04,"2704 W Airport Dr
Faribault, MN, USA 55021-7766
507-334-5130 | Website",MN,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
H-D® Authorized Rentals
Test Ride
",F05,Not in salesforce,2402,http://www.faribaulthd.com/,2704 west airport dr,null,666,507-334-5130,United States,Faribault Harley-Davidson,55021-7766,Harley,5073345130
null,USA,Marietta,30060,GA,null,null,false,993 S Cobb Dr SE,null,I19,"993 S Cobb Dr SE
Marietta, GA, USA 30060-3301
770-919-0000 | Website",GA,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
H-D® Authorized Rentals
Test Ride
",F14,Not in salesforce,822,http://www.hellbenderhd.com/,993 south cobb dr se,null,424,770-919-0000,United States,Hellbender Harley-Davidson,30060-3301,Harley,7709190000
null,USA,Chippewa Falls,54729,WI,null,null,false,2452 Hallie Rd,null,I10,"2452 Hallie Rd
Chippewa Falls, WI, USA 54729-7503
715-723-7433 | Website",WI,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F17,Not in salesforce,5543,http://www.sportmotorsharley.com/,2452 hallie road,null,667,715-723-7433,United States,Sport Motors Harley-Davidson,54729-7503,Harley,7157237433
null,USA,Albert Lea,56007,MN,null,null,false,905 E Plaza St,null,I04,"905 E Plaza St
Albert Lea, MN, USA 56007-2032
507-373-5236 | Website",MN,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F05,Not in salesforce,2377,http://www.bergdalehd.com/,905 east plaza street,null,668,507-373-5236,United States,Bergdale Harley-Davidson,56007-2032,Harley,5073735236
null,USA,Anderson,29621,SC,null,null,false,4110 Clemson Blvd,null,I18,"4110 Clemson Blvd
Anderson, SC, USA 29621-1108
864-224-1531 | Website",SC,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F15,Address Match : 001j0000011S9IjAAK,4769,http://www.timmsharley.com/,4110 clemson boulevard,null,426,864-224-1531,United States,Timms Harley-Davidson,29621-1108,Harley,8642241531
null,USA,Rochester,55904,MN,null,null,false,7180 Highway 14 E,null,I04,"7180 Highway 14 E
Rochester, MN, USA 55904-8679
507-288-9050 | Website",MN,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F05,Not in salesforce,2443,http://www.rochhd.com/,7180 highway 14 east,null,669,507-288-9050,United States,"Rochester Harley-Davidson, Inc.",55904-8679,Harley,5072889050
null,USA,Irmo,29063,SC,null,null,false,941 Western Ln,null,I18,"941 Western Ln
Irmo, SC, USA 29063-7209
(803) 781-1837 | Website",SC,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F15,Not in salesforce,4772,http://www.harley-haven.com/,941 western ln,null,427,(803) 781-1837,United States,"Harley-Haven, Inc.",29063-7209,Harley,8037811837
null,USA,Elgin,29045,SC,null,null,false,190 Pontiac Bs Ctr Dr,null,I18,"190 Pontiac Bs Ctr Dr
Elgin, SC, USA 29045-9171
(803) 461-1121 | Website",SC,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F15,Not in salesforce,2051,http://www.thundertowerharley.com/,190 pontiac bs ctr dr,null,428,(803) 461-1121,United States,Thunder Tower Harley-Davidson,29045-9171,Harley,8034611121
null,USA,Cartersville,30121,GA,null,null,false,2281 Hwy 411 NE,null,I19,"2281 Hwy 411 NE
Cartersville, GA, USA 30121-5126
(678) 721-0203 | Website",GA,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F14,Not in salesforce,1593,http://www.hdcartersville.com/,2281 highway 411 ne,null,429,(678) 721-0203,United States,Southern Devil Harley-Davidson,30121-5126,Harley,6787210203
null,USA,Sioux Falls,57107,SD,null,null,false,2601 W 60th St N,null,I04,"2601 W 60th St N
Sioux Falls, SD, USA 57107-0860
605-334-2721 | Website",SD,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F04,Phone Match : 001j000000Q6lUWAAZ,4871,http://www.jl-harley.com/,2601 west 60th st north,null,670,605-334-2721,United States,J & L Harley-Davidson,57107-0860,Harley,6053342721
null,USA,Winona,55987,MN,null,null,false,1845 Mobile Dr,null,I04,"1845 Mobile Dr
Winona, MN, USA 55987-6225
(507) 454-4578 | Website",MN,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F05,Not in salesforce,8219,http://www.winonaharley.com/,1845 mobile dr,null,671,(507) 454-4578,United States,Harley-Davidson Shop of Winona,55987-6225,Harley,5074544578
null,USA,Black River Falls,54615,WI,null,null,false,N6630 County Rd A,null,I10,"N6630 County Rd A
Black River Falls, WI, USA 54615-5851
715-284-4725 | Website",WI,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F17,Not in salesforce,5536,http://www.almuth-harleydavidson.com/,n6630 county road a,null,672,715-284-4725,United States,Al Muth Harley-Davidson Sales,54615-5851,Harley,7152844725
null,USA,Greenville,29615,SC,null,null,false,30 Chrome Dr,null,I18,"30 Chrome Dr
Greenville, SC, USA 29615-4618
864-234-1340 | Website",SC,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F15,Not in salesforce,4800,http://www.hdofgreenville.com/,30 chrome dr,null,430,864-234-1340,United States,Harley-Davidson of Greenville,29615-4618,Harley,8642341340
null,USA,Onalaska,54650,WI,null,null,false,1116 Oak Forest Dr,null,I10,"1116 Oak Forest Dr
Onalaska, WI, USA 54650-3480
608-783-6112 | Website",WI,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F17,Not in salesforce,5566,http://www.lacrosseharley.com/,1116 oak forest dr,null,673,608-783-6112,United States,LaCrosse Area Harley-Davidson,54650-3480,Harley,6087836112
null,USA,Osage Beach,65065,MO,null,null,false,6482 Osage Beach Pkwy,null,I10,"6482 Osage Beach Pkwy
Osage Beach, MO, USA 65065-3335
(573) 302-7600 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F07,Address Match : 001j0000016zm60AAA,1888,http://www.lakeoftheozarksharley-davidson.com/,6482 osage beach parkway,null,674,(573) 302-7600,United States,Lake of the Ozarks Harley-Davidson Shop,65065-3335,Harley,5733027600
null,USA,Rock Hill,29730,SC,null,null,false,1178 Galleria Blvd,null,I18,"1178 Galleria Blvd
Rock Hill, SC, USA 29730-6675
(803) 327-1183 | Website",SC,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F15,Not in salesforce,1877,http://www.coxshdofrockhill.com/,1178 galleria boulevard,null,432,(803) 327-1183,United States,Cox's Harley-Davidson of Rock Hill,29730-6675,Harley,8033271183
null,USA,Lebanon,65536,MO,null,null,false,2300 Evergreen Pkwy,null,I10,"2300 Evergreen Pkwy
Lebanon, MO, USA 65536-4512
417-532-2900 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F07,Address Match : 001j0000016zlvHAAQ,2575,http://www.ozarkharley-davidson.com/,2300 evergreen parkway,null,675,417-532-2900,United States,"Ozark Harley-Davidson, Inc.",65536-4512,Harley,4175322900
null,USA,Kailua Kona,96740,HI,null,null,false,75-5633 Palani Rd,null,I03,"75-5633 Palani Rd
Kailua Kona, HI, USA 96740-1632
(808) 217-8560",HI,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Authorized Service
H.O.G.® Chapter
H-D® Authorized Rentals
Test Ride
",F06,Address Match : 001j000000snwbPAAQ,2697,null,755633 palani road,null,433,(808) 217-8560,United States,Big Island Harley-Davidson,96740-1632,Harley,8082178560
null,USA,Columbia,65202,MO,null,null,false,5704 Freedom Dr,null,I10,"5704 Freedom Dr
Columbia, MO, USA 65202-3089
(573) 875-4444 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F07,Phone Match : 001j0000016zlJcAAI,4059,http://www.midamericahd.com/,5704 freedom dr,null,676,(573) 875-4444,United States,Mid America Harley-Davidson,65202-3089,Harley,5738754444
null,USA,Kahului,96732,HI,null,null,false,150 Dairy Rd,null,I03,"150 Dairy Rd
Kahului, HI, USA 96732-2927
(808) 877-7433 | Website",HI,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
H-D® Authorized Rentals
Test Ride
",F06,Not in salesforce,44,http://www.cyclecitymaui.com/,150 dairy road,null,434,(808) 877-7433,United States,Maui Harley-Davidson,96732-2927,Harley,8088777433
null,USA,Sedalia,65301,MO,null,null,false,3001 S Limit Ave,null,I10,"3001 S Limit Ave
Sedalia, MO, USA 65301-6840
660-826-2925 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F07,Phone Match : 001j0000016zlP1AAI,2603,http://www.yeagerscycle.com/,3001 south limit avenue,null,677,660-826-2925,United States,Yeager's Harley-Davidson,65301-6840,Harley,6608262925
null,USA,Lahaina,96761,HI,null,null,false,602 Front St,null,I03,"602 Front St
Lahaina, HI, USA 96761-1223
(808) 667-2800",HI,"H-D MotorClothes® Merchandise
H-D Gift Card
H-D® Authorized Rentals
",F06,Not a dealer,2675,null,602 front street,null,435,(808) 667-2800,United States,Lahaina Harley-Davidson,96761-1223,Harley,8086672800
null,USA,Springfield,65807,MO,null,null,false,3980 W Sunshine St,null,I10,"3980 W Sunshine St
Springfield, MO, USA 65807-1068
417-882-0100 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F07,Not in salesforce,2606,http://www.denneysharleydavidson.com/,3980 west sunshine street,null,678,417-882-0100,United States,Denney's Harley-Davidson,65807-1068,Harley,4178820100
null,USA,Honolulu,96815,HI,null,null,false,2552 Kalakaua Ave Ste K103 1st Fl,null,I03,"2552 Kalakaua Ave Ste K103 1st Fl
Honolulu, HI, USA 96815-3662
(808) 791-0870",HI,"H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D® Authorized Rentals
",F06,Not a dealer,2836,null,2552 kalakaua avenue suite k103 1st fl,null,436,(808) 791-0870,United States,Diamond Head Harley-Davidson,96815-3662,Harley,8087910870
null,USA,Blue Springs,64015,MO,null,null,false,3100 NW Jefferson St,null,I10,"3100 NW Jefferson St
Blue Springs, MO, USA 64015-8011
816-224-5005 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F07,Website Match : 001j0000016zmDfAAI,2532,http://www.bluespringsharleydavidson.com/,3100 nw jefferson street,null,679,816-224-5005,United States,Blue Springs Harley-Davidson,64015-8011,Harley,8162245005
null,USA,Honolulu,96815,HI,null,null,false,"Royal HI Shopping Center 2nd Fl, Bldg A 202 2201 Kalakaua Ave",null,I03,"Royal HI Shopping Center 2nd Fl, Bldg A 202 2201 Kalakaua Ave
Honolulu, HI, USA 96815-5201
(808) 791-7880",HI,"H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
",F06,Not a dealer,2846,null,royal hi shopping center 2nd fl building a 202 2201 kalakaua avenue,null,437,(808) 791-7880,United States,Waikiki Harley-Davidson,96815-5201,Harley,8087917880
null,USA,Honolulu,96815,HI,null,null,false,2005 Kalia Rd,null,I03,"2005 Kalia Rd
Honolulu, HI, USA 96815-1917
(808) 973-4630",HI,"H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
",F06,Not a dealer,2847,null,2005 kalia road,null,438,(808) 973-4630,United States,Honolulu Harley-Davidson,96815-1917,Harley,8089734630
null,USA,Honolulu,96819,HI,null,null,false,600 Puuloa Rd,null,I03,"600 Puuloa Rd
Honolulu, HI, USA 96819-2003
808-831-2600 | Website",HI,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
H-D® Authorized Rentals
Test Ride
",F06,Address Match : 001j000000aTUWlAAO,833,http://www.cyclecityltd.com/,600 puuloa road,null,439,808-831-2600,United States,Cycle City Harley-Davidson,96819-2003,Harley,8088312600
null,USA,Grandview,64030,MO,null,null,false,5900 E State Route 150,null,I10,"5900 E State Route 150
Grandview, MO, USA 64030-4268
(816) 966-2222 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F07,Phone Match : 001j0000016zmFHAAY,2530,http://www.gailsharleydavidson.com/,5900 east state route 150,null,680,(816) 966-2222,United States,Gail's Harley-Davidson,64030-4268,Harley,8169662222
null,USA,Joplin,64804,MO,null,null,false,5014 Hearnes Blvd,null,I10,"5014 Hearnes Blvd
Joplin, MO, USA 64804-4904
(417) 623-1054 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
Express Lane™ Service
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F07,Not in salesforce,3334,http://www.hideouthd.com/,5014 hearnes boulevard,null,681,(417) 623-1054,United States,Hideout Harley-Davidson,64804-4904,Harley,4176231054
